# ALPHA = 0.05
# NUMBER_OF_TESTS = 3

# _SET1_  VARIABLE = All_significant_in_AA (set)
# _SET1_  NGENES = 3719
# _SET1_  P-VALUE = 0.0148822
_SET1_   GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   KIF17              1   20990475   21044317     39      16  672197    -0.074448     0.048429   -0.00015148    -0.074297
_SET1_   HP1BP3             1   21069170   21113808     23       5  689233     -0.87123      0.24182   -0.00015148     -0.87108
_SET1_   EPHA8              1   22890004   22930087     28       8  680168      -2.9525      0.91613   -0.00015148      -2.9523
_SET1_   KDM1A              1   23345937   23410184     16       2  692466       5.4883   1.9869e-12   -0.00015148       5.4885
_SET1_   ASAP3              1   23755056   23810750     33       5  708284      -1.2866      0.36374   -0.00015148      -1.2864
_SET1_   RPL11              1   24018269   24022915      2       1  680937      -2.2427      0.85999   -0.00015148      -2.2426
_SET1_   LYPLA2             1   24117275   24122029      1       1  685868      0.93292        0.034   -0.00015148      0.93307
_SET1_   HMGCL              1   24128367   24165110     11       2  689641     -0.49347      0.17133   -0.00015148     -0.49332
_SET1_   NIPAL3             1   24742245   24799473     55       7  690663      0.70713     0.006654   -0.00015148      0.70728
_SET1_   RHCE               1   25687853   25747363      4       2  637388     -0.45715      0.29312   -0.00015148       -0.457
_SET1_   SEPN1              1   26126667   26144713      9       3  675012     -0.97381      0.37009   -0.00015148     -0.97366
_SET1_   AUNIP              1   26158414   26185939     15       1  684092    -0.088492      0.11266   -0.00015148     -0.08834
_SET1_   STMN1              1   26210670   26233368      7       1  683423      -0.2008      0.12782   -0.00015148     -0.20065
_SET1_   SLC30A2            1   26364513   26373439      4       1  683231    -0.057865      0.13109   -0.00015148    -0.057713
_SET1_   LIN28A             1   26737269   26756219     11       4  683867      0.96994    0.0079268   -0.00015148      0.97009
_SET1_   RPS6KA1            1   26856249   26901520     28       6  685600     -0.32479      0.10297   -0.00015148     -0.32464
_SET1_   ARID1A             1   27022522   27108601     15       3  703219     0.020156     0.063873   -0.00015148     0.020308
_SET1_   MAP3K6             1   27681670   27693558      8       2  674303     -0.24117      0.14926   -0.00015148     -0.24101
_SET1_   WASF2              1   27730734   27816678     25       2  676319       2.4196   0.00011078   -0.00015148       2.4197
_SET1_   THEMIS2            1   28199055   28213196     11       2  686277      0.50233     0.027358   -0.00015148      0.50248
_SET1_   EYA3               1   28296855   28415173     40       5  685129    -0.090745     0.063563   -0.00015148    -0.090594
_SET1_   SESN2              1   28585963   28609002     11       3  690649       1.2298    0.0042478   -0.00015148       1.2299
_SET1_   PHACTR4            1   28696093   28826881     30       2  693561     -0.72351      0.20441   -0.00015148     -0.72336
_SET1_   OPRD1              1   29138654   29190208     46       7  679340       -2.187       0.6918   -0.00015148      -2.1868
_SET1_   SRSF4              1   29474250   29508637     16       4  681216       2.6766   2.4198e-05   -0.00015148       2.6768
_SET1_   MECR               1   29519385   29557460     39       8  680845       3.5876   1.3594e-07   -0.00015148       3.5877
_SET1_   PTPRU              1   29563028   29653325     62      12  682398        2.633    4.815e-06   -0.00015148       2.6332
_SET1_   PUM1               1   31404353   31538838     67       7  687560       1.0162    0.0024514   -0.00015148       1.0164
_SET1_   NKAIN1             1   31652592   31712734     58       6  689587     -0.58829      0.12465   -0.00015148     -0.58814
_SET1_   SERINC2            1   31882412   31907527     11       1  672057      0.16106     0.074225   -0.00015148      0.16121
_SET1_   COL16A1            1   32117848   32169768     46       8  680267       5.4324   4.1123e-13   -0.00015148       5.4325
_SET1_   KHDRBS1            1   32479295   32526460      3       2  682063       1.8284     0.001642   -0.00015148       1.8286
_SET1_   EIF3I              1   32687971   32697205      2       1  687314       1.4918    0.0043789   -0.00015148       1.4919
_SET1_   BSDC1              1   32830704   32860062      2       1  663302       2.0583    0.0020044   -0.00015148       2.0585
_SET1_   SYNC               1   33145507   33168361     13       2  687620      0.85384     0.023237   -0.00015148      0.85399
_SET1_   YARS               1   33240840   33283633     15       3  690845       3.9423   4.1009e-08   -0.00015148       3.9425
_SET1_   S100PBP            1   33282368   33324480     17       4  685403       4.7223    3.583e-10   -0.00015148       4.7224
_SET1_   FNDC5              1   33327869   33338093      5       2  670324       4.9428   4.9638e-10   -0.00015148        4.943
_SET1_   HPCA               1   33351688   33360247      3       1  689988       3.9536   1.2646e-07   -0.00015148       3.9538
_SET1_   TMEM54             1   33360196   33367041      2       1  656034        3.088   3.4114e-05   -0.00015148       3.0882
_SET1_   TRIM62             1   33611000   33647671     23       1  686202      0.26924     0.049992   -0.00015148      0.26939
_SET1_   PHC2               1   33789224   33841194     45       6  689171       3.7563   2.3978e-08   -0.00015148       3.7564
_SET1_   CSMD2              1   33979609   34631443    708      98  680649       3.2231   3.2427e-15   -0.00015148       3.2232
_SET1_   SMIM12             1   35315963   35325417      4       2  645680     -0.52215      0.33645   -0.00015148       -0.522
_SET1_   SFPQ               1   35641981   35658766      5       1  687646     -0.53952      0.39786   -0.00015148     -0.53937
_SET1_   ZMYM4              1   35734444   35887545     51       3  672088      0.56071     0.056119   -0.00015148      0.56086
_SET1_   KIAA0319L          1   35899091   36023037     33       4  664296    -0.034707      0.13783   -0.00015148    -0.034556
_SET1_   AGO3               1   36396364   36522360     17       2  679888      -0.5497       0.2731   -0.00015148     -0.54955
_SET1_   STK40              1   36805225   36851525     22       5  685737      -1.3991      0.46731   -0.00015148      -1.3989
_SET1_   ZC3H12A            1   37940119   37949978      2       1  680843       2.2334   0.00047333   -0.00015148       2.2335
_SET1_   MEAF6              1   37955561   37980420     16       4  685377      0.36477      0.03428   -0.00015148      0.36492
_SET1_   DNALI1             1   38022520   38032458      9       3  695697       3.6545   1.8555e-07   -0.00015148       3.6547
_SET1_   GNL2               1   38032413   38061586     12       4  694070       1.8448    0.0004531   -0.00015148       1.8449
_SET1_   C1orf109           1   38147242   38158007     15       2  674828     -0.27431      0.14459   -0.00015148     -0.27416
_SET1_   EPHA10             1   38181646   38230824     64       9  686917       -1.396      0.34677   -0.00015148      -1.3958
_SET1_   MANEAL             1   38259721   38267278      2       1  664070     -0.98599      0.47389   -0.00015148     -0.98584
_SET1_   FHL3               1   38462439   38471199      2       1  628727     -0.94158      0.59252   -0.00015148     -0.94143
_SET1_   UTP11L             1   38478384   38490497      2       1  712805      0.54884     0.031558   -0.00015148      0.54899
_SET1_   AKIRIN1            1   39456916   39471737      7       2  683151       3.0372   6.1303e-06   -0.00015148       3.0373
_SET1_   MACF1              1   39549839   39952810    192      16  695152       4.3393   1.7919e-11   -0.00015148       4.3394
_SET1_   MFSD2A             1   40420784   40435630      4       2  707974     -0.27922      0.12469   -0.00015148     -0.27907
_SET1_   RLF                1   40627041   40706593     31       4  694577       1.5219    0.0010686   -0.00015148        1.522
_SET1_   ZMPSTE24           1   40723722   40759856     17       5  690881       3.0299   2.9656e-06   -0.00015148       3.0301
_SET1_   COL9A2             1   40766162   40782939      4       2  647868     -0.53403      0.35613   -0.00015148     -0.53387
_SET1_   EXO5               1   40974391   40982228      8       2  705033      -0.1554     0.096698   -0.00015148     -0.15525
_SET1_   HIVEP3             1   41972036   42501596    455      42  686262        3.014    7.894e-11   -0.00015148       3.0142
_SET1_   RIMKLA             1   42846468   42889900     48       6  685653       1.5467   0.00057847   -0.00015148       1.5469
_SET1_   SLC2A1             1   43391046   43424847     42       7  689027      -1.8672       0.5772   -0.00015148      -1.8671
_SET1_   TIE1               1   43766566   43788781     17       3  688069      0.32645     0.032932   -0.00015148      0.32661
_SET1_   PTPRF              1   43991708   44089343     84       9  684252      -1.4957      0.35541   -0.00015148      -1.4955
_SET1_   ATP6V0B            1   44440118   44443972      5       2  681154       1.8271     0.001377   -0.00015148       1.8273
_SET1_   B4GALT2            1   44444874   44456843      5       2  681219      -0.5335      0.32375   -0.00015148     -0.53335
_SET1_   DMAP1              1   44679104   44686351      5       2  669248      -1.0194      0.41297   -0.00015148      -1.0192
_SET1_   EIF2B3             1   45316194   45452394     79       6  688258      -0.9203      0.20012   -0.00015148     -0.92014
_SET1_   HECTD3             1   45468220   45477027      3       1  691968    -0.071975      0.13606   -0.00015148    -0.071824
_SET1_   MUTYH              1   45794914   45806142      5       2  675875       2.4815   0.00015711   -0.00015148       2.4816
_SET1_   AKR1A1             1   46016455   46035723      8       2  696013       3.9619   2.7391e-08   -0.00015148        3.962
_SET1_   TMEM69             1   46153847   46160110      2       1  687936       4.2478   2.3952e-08   -0.00015148       4.2479
_SET1_   IPP                1   46159996   46216485      4       1  674149       4.3441   1.8219e-08   -0.00015148       4.3443
_SET1_   MAST2              1   46269269   46501796    154       8  690557        4.103   2.8738e-10   -0.00015148       4.1031
_SET1_   PIK3R3             1   46505812   46642167     63       6  690474       4.8387   1.5619e-11   -0.00015148       4.8388
_SET1_   LRRC41             1   46744072   46769038      7       3  688500        2.198   0.00021327   -0.00015148       2.1981
_SET1_   EFCAB14            1   47140831   47184792     36       3  690368      -2.3005      0.75813   -0.00015148      -2.3003
_SET1_   CMPK1              1   47799469   47844511     16       3  696999       1.9731   0.00023914   -0.00015148       1.9733
_SET1_   RNF11              1   51701945   51739119      6       2  683082     -0.40482      0.24035   -0.00015148     -0.40467
_SET1_   OSBPL9             1   52082546   52254891     37       5  664927     -0.59854       0.2192   -0.00015148     -0.59839
_SET1_   RAB3B              1   52373628   52456436     50       7  693647      0.45757     0.015284   -0.00015148      0.45772
_SET1_   BTF3L4             1   52521857   52556388      9       2  683900       -1.031      0.58136   -0.00015148      -1.0308
_SET1_   ZYG11B             1   53192126   53293014     57       5  675703      -2.8729      0.89299   -0.00015148      -2.8727
_SET1_   C1orf123           1   53679771   53686289      5       1  691816       0.1892     0.069104   -0.00015148      0.18935
_SET1_   MAGOH              1   53692564   53704282      7       2  688721     -0.11221     0.098574   -0.00015148     -0.11206
_SET1_   GLIS1              1   53971904   54203748    258      21  683388      -2.2438      0.40025   -0.00015148      -2.2436
_SET1_   HSPB11             1   54387234   54411975     13       2  685044       1.1229    0.0095457   -0.00015148       1.1231
_SET1_   TCEANC2            1   54519274   54565416     24       4  682762     -0.16839        0.107   -0.00015148     -0.16823
_SET1_   MRPL37             1   54665840   54691407     24       5  680001       1.6579   0.00084876   -0.00015148       1.6581
_SET1_   PARS2              1   55222571   55230226      8       3  684924     -0.26321      0.13598   -0.00015148     -0.26306
_SET1_   DHCR24             1   55315300   55352921     26       4  681370      -1.5579       0.5134   -0.00015148      -1.5577
_SET1_   PCSK9              1   55505149   55530526     31       7  729427      -2.2161      0.64106   -0.00015148       -2.216
_SET1_   PRKAA2             1   57110990   57181008     31       4  685361      -2.2505      0.74256   -0.00015148      -2.2504
_SET1_   MYSM1              1   59120411   59165747     60       6  684997      -2.1604      0.66517   -0.00015148      -2.1603
_SET1_   JUN                1   59246463   59249785      1       1  774868       1.3337    0.0051001   -0.00015148       1.3338
_SET1_   AK4                1   65613232   65697828     38       6  685100       1.2937    0.0019751   -0.00015148       1.2939
_SET1_   DNAJC6             1   65720133   65881552    163      18  684492       2.0428   8.6746e-06   -0.00015148        2.043
_SET1_   PDE4B              1   66258193   66840262    537      47  682576       4.5637   1.7975e-16   -0.00015148       4.5638
_SET1_   SGIP1              1   66999066   67210768    360      19  689179      -1.4488      0.09266   -0.00015148      -1.4486
_SET1_   SERBP1             1   67873493   67896123      5       1  678534       -1.097      0.43612   -0.00015148      -1.0968
_SET1_   GADD45A            1   68150860   68154021      3       1  668728      0.56918     0.042318   -0.00015148      0.56933
_SET1_   LRRC7              1   70033230   70589171    481      44  685191      0.83379   1.0699e-05   -0.00015148      0.83394
_SET1_   HHLA3              1   70820493   70833706      7       2  680548       1.1066    0.0091629   -0.00015148       1.1067
_SET1_   CTH                1   70876901   70905534     20       5  678186       1.2197    0.0035617   -0.00015148       1.2198
_SET1_   PTGER3             1   71318036   71513497    185      32  686413    -0.054791    0.0063785   -0.00015148     -0.05464
_SET1_   NEGR1              1   71868625   72748533    633      59  702961       7.1618   8.1257e-30   -0.00015148        7.162
_SET1_   LRRIQ3             1   74491699   74663871    101       8  686474      -1.0982      0.20966   -0.00015148       -1.098
_SET1_   TYW3               1   75198836   75232361      7       2  693078       1.1435    0.0063706   -0.00015148       1.1437
_SET1_   RABGGTB            1   76251879   76260775     10       3  685999       -0.248      0.12094   -0.00015148     -0.24785
_SET1_   PIGK               1   77554666   77685132    107      11  673914       1.4228   0.00059355   -0.00015148        1.423
_SET1_   AK5                1   77747662   78025654    332      44  683892        7.644   6.2527e-27   -0.00015148       7.6442
_SET1_   NEXN               1   78354200   78412009     15       5  682589       4.1799   1.9378e-08   -0.00015148       4.1801
_SET1_   GIPC2              1   78510646   78604129     70       9  695939       5.7007    2.001e-14   -0.00015148       5.7009
_SET1_   TTLL7              1   84335057   84464850     93       7  683836       2.2314   2.2109e-05   -0.00015148       2.2316
_SET1_   PRKACB             1   84543745   84704181     79       7  681665       1.2768    0.0010082   -0.00015148        1.277
_SET1_   CTBS               1   85018804   85048039     24       6  682030       0.3219     0.036195   -0.00015148      0.32205
_SET1_   WDR63              1   85527993   85598821    100      17  686003      -2.3459      0.60998   -0.00015148      -2.3458
_SET1_   SYDE2              1   85623356   85667292     30       4  682643      -1.3624      0.46242   -0.00015148      -1.3623
_SET1_   C1orf52            1   85715636   85725355      8       4  675810       2.0246   0.00039829   -0.00015148       2.0248
_SET1_   HS2ST1             1   87380335   87575681    134       6  680590      -1.7023      0.45678   -0.00015148      -1.7022
_SET1_   LMO4               1   87794151   87814606     14       2  668828     -0.27018      0.21779   -0.00015148     -0.27003
_SET1_   CCBL2              1   89401456   89458643     37       3  688582      0.61427     0.012654   -0.00015148      0.61442
_SET1_   ZNF326             1   90460678   90494101     16       4  618982      -1.1042      0.53293   -0.00015148       -1.104
_SET1_   HFM1               1   91726323   91870426     73       9  682498      -2.0901      0.61774   -0.00015148      -2.0899
_SET1_   CDC7               1   91966338   91991321     16       5  679154       -2.533      0.85715   -0.00015148      -2.5328
_SET1_   RPAP2              1   92764522   92853732     36       5  691601        3.761   2.7569e-08   -0.00015148       3.7612
_SET1_   DR1                1   93811478   93828149     12       3  672765      -1.1966      0.44766   -0.00015148      -1.1965
_SET1_   DNTTIP2            1   94335014   94345474      5       1  680973      0.61751      0.02891   -0.00015148      0.61766
_SET1_   SLC44A3            1   95285898   95360803    110      25  679858     -0.98892      0.11584   -0.00015148     -0.98877
_SET1_   CNN3               1   95362507   95392735     15       6  678339     -0.37602      0.15015   -0.00015148     -0.37587
_SET1_   ALG14              1   95448279   95538512     56       9  689214     -0.71895      0.14644   -0.00015148      -0.7188
_SET1_   PTBP2              1   97187161   97280605     45       5  701681       5.5357   1.4535e-13   -0.00015148       5.5359
_SET1_   DPYD               1   97543299   98386615    558      70  680094       3.2029    3.779e-13   -0.00015148        3.203
_SET1_   SNX7               1   99127236   99226056     97      10  688663       2.9162   5.9469e-07   -0.00015148       2.9164
_SET1_   LPPR5              1   99355801   99470449    100      17  686574      0.80409    0.0021089   -0.00015148      0.80425
_SET1_   LPPR4              1   99729848   99775140     48       8  683909      -1.0288       0.2574   -0.00015148      -1.0287
_SET1_   DPH5               1  101455179  101491365     17       3  687978       1.0827     0.006216   -0.00015148       1.0829
_SET1_   OLFM3              1  102268126  102462790    239      39  675396      -2.1722      0.27935   -0.00015148       -2.172
_SET1_   NTNG1              1  107682540  108024477    317      46  684794       5.4026    1.432e-17   -0.00015148       5.4028
_SET1_   SARS               1  109756515  109780804      7       3  780623      -1.5837      0.34823   -0.00015148      -1.5836
_SET1_   CYB561D1           1  110036658  110043063      2       1  789193       3.2068   2.0639e-07   -0.00015148       3.2069
_SET1_   GNAI3              1  110091186  110138465     30       4  687239       3.1123   1.7684e-06   -0.00015148       3.1124
_SET1_   AHCYL1             1  110527387  110566364      9       4  686059    -0.048359     0.092943   -0.00015148    -0.048208
_SET1_   RBM15              1  110881945  110889303      3       1  674408     0.013731      0.11721   -0.00015148     0.013883
_SET1_   CD53               1  111413821  111442558     28       6  693921      0.63195     0.011865   -0.00015148       0.6321
_SET1_   DRAM2              1  111659954  111682838     22       5  687576      -1.1362       0.3611   -0.00015148       -1.136
_SET1_   MOV10              1  113217048  113243368     13       3  693785    -0.070162     0.074488   -0.00015148    -0.070011
_SET1_   RHOC               1  113243749  113250025      4       2  707586     -0.88544      0.28512   -0.00015148     -0.88529
_SET1_   AP4B1              1  114437370  114447741      8       2  692088    0.0020714     0.077285   -0.00015148    0.0022228
_SET1_   SYT6               1  114631914  114696472    106      27  678000      -3.2586      0.84563   -0.00015148      -3.2584
_SET1_   DENND2C            1  115127155  115212732     40       7  694418      0.45028     0.016286   -0.00015148      0.45043
_SET1_   CSDE1              1  115259534  115300671     24       3  702519       4.0065   1.0642e-08   -0.00015148       4.0067
_SET1_   TSHB               1  115572445  115576930      6       2  689675       2.2719   0.00013445   -0.00015148        2.272
_SET1_   TSPAN2             1  115590632  115632121     71      12  685860       1.3837   0.00051002   -0.00015148       1.3838
_SET1_   VANGL1             1  116184574  116240845     87      18  686373      -2.7703      0.76753   -0.00015148      -2.7702
_SET1_   NHLH2              1  116378998  116383747      1       1  688887     -0.22909         0.16   -0.00015148     -0.22894
_SET1_   PTGFRN             1  117452689  117532972    105      14  682059       -2.047      0.54583   -0.00015148      -2.0468
_SET1_   TTF2               1  117602910  117645492     40      10  676783     -0.97438      0.25992   -0.00015148     -0.97423
_SET1_   VTCN1              1  117686209  117753582     52      10  675507      -1.8454      0.56912   -0.00015148      -1.8452
_SET1_   MAN1A2             1  117910085  118068320    130      13  686502      0.89747    0.0016518   -0.00015148      0.89763
_SET1_   SPAG17             1  118496288  118727848    145      11  680412      -3.0036      0.85332   -0.00015148      -3.0034
_SET1_   PHGDH              1  120254419  120286849     38      11  688350      -1.5296      0.40584   -0.00015148      -1.5294
_SET1_   POLR3GL            1  145456236  145476081      3       1  695811      0.26781     0.061122   -0.00015148      0.26796
_SET1_   ANKRD35            1  145549209  145568526      7       2  701370      -1.7442       0.5992   -0.00015148       -1.744
_SET1_   PRKAB2             1  146626685  146644168     16       3  687215      0.88281    0.0086897   -0.00015148      0.88296
_SET1_   ACP6               1  147119168  147142634     27       5  691472      0.99554     0.004782   -0.00015148      0.99569
_SET1_   PLEKHO1            1  150122170  150131825      2       1  663559      -1.1366      0.56703   -0.00015148      -1.1364
_SET1_   ANP32E             1  150190717  150208504      4       2  686018      -1.0598      0.39923   -0.00015148      -1.0596
_SET1_   CA14               1  150229554  150237478      2       1  681939      0.49769      0.05253   -0.00015148      0.49784
_SET1_   APH1A              1  150237799  150241609      1       1  633412       1.7254       0.0082   -0.00015148       1.7256
_SET1_   C1orf54            1  150244687  150253335      7       2  686421       2.1757   0.00019441   -0.00015148       2.1758
_SET1_   TARS2              1  150459840  150480085     17       3  690649       2.1257   0.00014332   -0.00015148       2.1259
_SET1_   CTSK               1  150768684  150780917      3       1  689919       1.5335    0.0026502   -0.00015148       1.5336
_SET1_   ARNT               1  150782181  150849244     22       5  672590       1.7808   0.00061837   -0.00015148       1.7809
_SET1_   SETDB1             1  150898815  150937389     14       3  697706       2.0809   0.00015329   -0.00015148       2.0811
_SET1_   CDC42SE1           1  151023447  151032125      4       1  675042       5.2241   9.2768e-11   -0.00015148       5.2243
_SET1_   PSMD4              1  151227176  151239955      4       2  690115      -1.8315      0.70289   -0.00015148      -1.8314
_SET1_   ZNF687             1  151254094  151264381      4       1  664683     -0.79885      0.38905   -0.00015148      -0.7987
_SET1_   RFX5               1  151313116  151319785      3       2  652035     -0.79673      0.41408   -0.00015148     -0.79658
_SET1_   POGZ               1  151375200  151445753     28       2  688905       1.5104    0.0019295   -0.00015148       1.5105
_SET1_   SNX27              1  151584454  151671559     20       3  689329        1.459    0.0014523   -0.00015148       1.4591
_SET1_   TDRKH              1  151742741  151763052     16       2  684751      0.93239    0.0082577   -0.00015148      0.93254
_SET1_   THEM4              1  151843342  151882361     29       2  692944     -0.93147      0.32067   -0.00015148     -0.93132
_SET1_   S100A10            1  151955386  151966714      8       2  703008      -1.4395      0.49927   -0.00015148      -1.4393
_SET1_   CHTOP              1  153606458  153618782      6       1  691774      -1.2653      0.45885   -0.00015148      -1.2651
_SET1_   SLC27A3            1  153746830  153752633      2       1  683540      -1.1411      0.54073   -0.00015148      -1.1409
_SET1_   DENND4B            1  153901977  153919162      5       2  692537     -0.54574       0.2021   -0.00015148     -0.54559
_SET1_   TPM3               1  154127780  154164611     14       4  688711     -0.63593      0.20875   -0.00015148     -0.63578
_SET1_   C1orf43            1  154179183  154193273      9       2  695517      -0.8092      0.25323   -0.00015148     -0.80905
_SET1_   HAX1               1  154245039  154248351      1       1  692438      -1.2142         0.48   -0.00015148       -1.214
_SET1_   IL6R               1  154377669  154441926     35       5  705430     0.090325     0.031209   -0.00015148     0.090476
_SET1_   CHRNB2             1  154540257  154552354      2       1  661432     -0.80578      0.44703   -0.00015148     -0.80563
_SET1_   PMVK               1  154897208  154909484      7       1  687272     0.074708      0.12194   -0.00015148     0.074859
_SET1_   SHC1               1  154934774  154946959      7       1  623495      0.30759      0.17348   -0.00015148      0.30774
_SET1_   SLC50A1            1  155107817  155111334      1       1  663512       1.1127        0.069   -0.00015148       1.1128
_SET1_   FAM189B            1  155216996  155225274      4       1  689164       -2.051      0.78644   -0.00015148      -2.0509
_SET1_   CLK2               1  155232659  155243305      2       1  665293      -1.3062      0.59719   -0.00015148       -1.306
_SET1_   HCN3               1  155247218  155259639      4       1  691210      -1.3477      0.52838   -0.00015148      -1.3476
_SET1_   RIT1               1  155867599  155881193     11       2  679307       3.0926   6.0145e-06   -0.00015148       3.0927
_SET1_   ARHGEF2            1  155916431  155953396     12       3  673994       2.8658   1.6642e-05   -0.00015148        2.866
_SET1_   LAMTOR2            1  156024517  156028301      2       1  687943     -0.52293      0.27019   -0.00015148     -0.52278
_SET1_   LMNA               1  156052369  156109880     28       5  684425       2.9135   5.8595e-06   -0.00015148       2.9137
_SET1_   SEMA4A             1  156117145  156147542     10       4  684155       1.5815    0.0011548   -0.00015148       1.5817
_SET1_   SLC25A44           1  156163728  156182587     11       3  676217      0.54141     0.029891   -0.00015148      0.54156
