# ALPHA = 0.05
# NUMBER_OF_TESTS = 3

# _SET1_  VARIABLE = All_significant_in_AA (set)
# _SET1_  NGENES = 3895
# _SET1_  P-VALUE = 0.00297422
_SET1_   GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   NOL9               1    6581407    6614658    122       5  293723     -0.57106      0.52635    0.00052505     -0.57158
_SET1_   ZBTB48             1    6640051    6649340     10       5  293723      0.49809      0.22134    0.00052505      0.49757
_SET1_   CAMTA1             1    6845384    7829766   2753     216  293723       2.9739    2.809e-06    0.00052505       2.9734
_SET1_   VAMP3              1    7831329    7841492     36      10  293723     -0.20897      0.41573    0.00052505     -0.20949
_SET1_   PER3               1    7844413    7905241    232      29  293723      0.18762      0.22267    0.00052505       0.1871
_SET1_   ERRFI1             1    8071779    8086393     22       5  293723      -1.3307      0.81796    0.00052505      -1.3312
_SET1_   ENO1               1    8921059    8939151     26       5  293723       3.7628   1.4638e-05    0.00052505       3.7622
_SET1_   GPR157             1    9163472    9189229     61       9  293723      0.59435      0.14006    0.00052505      0.59383
_SET1_   H6PD               1    9294822    9331396    101      20  293723       1.0512     0.061111    0.00052505       1.0507
_SET1_   NMNAT1             1   10003486   10045556     79      11  293723     -0.48576      0.54616    0.00052505     -0.48629
_SET1_   DFFA               1   10520588   10532613     22       5  293723      0.63172      0.15131    0.00052505      0.63119
_SET1_   CASZ1              1   10696661   10856733    415      80  293723   -0.0063609      0.26759    0.00052505   -0.0068859
_SET1_   SRM                1   11114649   11120091      8       3  293723      0.60109       0.1983    0.00052505      0.60056
_SET1_   EXOSC10            1   11126675   11159961     98       6  293723      0.57187      0.15383    0.00052505      0.57134
_SET1_   MTOR               1   11166588   11322614    326       9  293723      0.27795      0.18031    0.00052505      0.27743
_SET1_   PTCHD2             1   11539295   11597640    147      15  293723       1.4265     0.024982    0.00052505        1.426
_SET1_   FBXO44             1   11714432   11723384     28       9  293723      -1.0352      0.75871    0.00052505      -1.0357
_SET1_   MAD2L2             1   11734537   11751678     66      14  293723     -0.44539      0.49688    0.00052505     -0.44592
_SET1_   DRAXIN             1   11751781   11780336     91      17  293723      -1.3236      0.79217    0.00052505      -1.3241
_SET1_   MTHFR              1   11845787   11866160     78      11  293723      0.18384      0.26419    0.00052505      0.18331
_SET1_   PLOD1              1   11994724   12035599    109      12  293723      -1.4507       0.8267    0.00052505      -1.4513
_SET1_   TNFRSF1B           1   12227044   12269279    136      18  293723     -0.06067      0.33447    0.00052505    -0.061195
_SET1_   VPS13D             1   12290101   12572099    287      34  293723      -1.7828      0.90296    0.00052505      -1.7833
_SET1_   DHRS3              1   12627939   12677820    173      34  293723      -1.2748      0.76707    0.00052505      -1.2754
_SET1_   EFHD2              1   15736391   15756839     66      20  293723       2.3945    0.0025029    0.00052505        2.394
_SET1_   CELA2A             1   15783223   15798586     64      11  293723      0.53204      0.15861    0.00052505      0.53152
_SET1_   SPEN               1   16174359   16266951    144      17  293723      -1.5648       0.8536    0.00052505      -1.5654
_SET1_   HSPB7              1   16340523   16346084     44       5  293723      -1.1952      0.75663    0.00052505      -1.1957
_SET1_   ARHGEF19           1   16524599   16539104     55       6  293723      -1.6263      0.87272    0.00052505      -1.6268
_SET1_   FBXO42             1   16573339   16678965    226      14  293723     -0.90367      0.60675    0.00052505      -0.9042
_SET1_   MFAP2              1   17300997   17308081     18       4  293723      0.68441       0.1293    0.00052505      0.68389
_SET1_   SDHB               1   17345217   17380665    119      12  293723      0.58163      0.12697    0.00052505       0.5811
_SET1_   PADI2              1   17393256   17445948    264      16  293723     -0.16698      0.30762    0.00052505     -0.16751
_SET1_   ACTL8              1   18081808   18153558    209      24  293723     -0.84637      0.60248    0.00052505     -0.84689
_SET1_   PAX7               1   18957500   19075360    366      60  293723      0.39244      0.15626    0.00052505      0.39191
_SET1_   AKR7A2             1   19629202   19638640     29      11  293723      0.53455      0.17593    0.00052505      0.53402
_SET1_   PQLC2              1   19638740   19658925     96      14  293723      0.61774      0.12805    0.00052505      0.61721
_SET1_   VWA5B1             1   20617412   20681662    240      30  293723      -1.2915      0.76157    0.00052505      -1.2921
_SET1_   FAM43B             1   20878932   20881513      3       1  293723       2.8456   0.00081173    0.00052505       2.8451
_SET1_   KIF17              1   20990475   21044317    212      47  293723     -0.27438       0.3935    0.00052505     -0.27491
_SET1_   HP1BP3             1   21069170   21113808     90      13  293723       1.0442     0.062264    0.00052505       1.0437
_SET1_   EPHA8              1   22890004   22930087    147      24  293723      -0.4646      0.48534    0.00052505     -0.46512
_SET1_   KDM1A              1   23345937   23410184     78      11  293723      -1.0462      0.71138    0.00052505      -1.0468
_SET1_   ASAP3              1   23755056   23810750    117      16  293723       0.5321      0.16439    0.00052505      0.53158
_SET1_   RPL11              1   24018269   24022915      6       3  293723      0.89708      0.11821    0.00052505      0.89656
_SET1_   LYPLA2             1   24117275   24122029      3       1  293723       1.0988      0.10158    0.00052505       1.0983
_SET1_   HMGCL              1   24128367   24165110     45       4  293723      0.25484      0.22121    0.00052505      0.25432
_SET1_   SRSF10             1   24292935   24306953      6       2  293723      0.77997      0.20116    0.00052505      0.77944
_SET1_   NIPAL3             1   24742245   24799473    166      17  293723    -0.030505      0.28897    0.00052505     -0.03103
_SET1_   SYF2               1   25548767   25559013      5       3  293723       1.8507     0.027273    0.00052505       1.8502
_SET1_   RHCE               1   25687853   25747363     54       4  293723       1.4249      0.02463    0.00052505       1.4244
_SET1_   SEPN1              1   26126667   26144713     43       5  293723     0.097911      0.28599    0.00052505     0.097386
_SET1_   AUNIP              1   26158414   26185939     67       3  293723      0.66266      0.11718    0.00052505      0.66214
_SET1_   STMN1              1   26210670   26233368     30       6  293723      0.52848      0.16191    0.00052505      0.52796
_SET1_   SLC30A2            1   26364513   26373439     15       3  293723     -0.59582      0.58267    0.00052505     -0.59634
_SET1_   LIN28A             1   26737269   26756219     35      11  293723     -0.10025      0.37118    0.00052505     -0.10078
_SET1_   RPS6KA1            1   26856249   26901520     94      12  293723      0.81666     0.092413    0.00052505      0.81614
_SET1_   ARID1A             1   27022522   27108601    119       9  293723     -0.39886      0.48095    0.00052505     -0.39939
_SET1_   PIGV               1   27113739   27124894     13       3  293723     -0.40988      0.55861    0.00052505      -0.4104
_SET1_   MAP3K6             1   27681670   27693558     28       9  293723     -0.78358      0.66332    0.00052505     -0.78411
_SET1_   WASF2              1   27730734   27816678    135       9  293723     -0.39655      0.46837    0.00052505     -0.39708
_SET1_   THEMIS2            1   28199055   28213196     51      10  293723      0.20877      0.25099    0.00052505      0.20825
_SET1_   EYA3               1   28296855   28415173    223      22  293723      -1.6263      0.85515    0.00052505      -1.6268
_SET1_   SESN2              1   28585963   28609002     49      11  293723       1.1155     0.063786    0.00052505       1.1149
_SET1_   PHACTR4            1   28696093   28826881    395      11  293723       2.5504   0.00051262    0.00052505       2.5499
_SET1_   OPRD1              1   29138654   29190208    163      19  293723       3.4101   3.3308e-05    0.00052505       3.4095
_SET1_   SRSF4              1   29474250   29508637     63      13  293723       1.2904      0.04442    0.00052505       1.2899
_SET1_   MECR               1   29519385   29557460     94      15  293723       1.4596      0.02929    0.00052505        1.459
_SET1_   PTPRU              1   29563028   29653325    234      35  293723     -0.10901      0.32679    0.00052505     -0.10954
_SET1_   PUM1               1   31404353   31538838    257      19  293723      0.10774      0.23167    0.00052505      0.10721
_SET1_   NKAIN1             1   31652592   31712734    241      18  293723      -1.3016      0.75221    0.00052505      -1.3022
_SET1_   SERINC2            1   31882412   31907527     67       7  293723     -0.98009       0.6771    0.00052505     -0.98061
_SET1_   COL16A1            1   32117848   32169768     96      18  293723       3.2142   9.8263e-05    0.00052505       3.2137
_SET1_   KHDRBS1            1   32479295   32526460     29      16  293723      0.85462      0.14372    0.00052505      0.85409
_SET1_   EIF3I              1   32687971   32697205     12       2  293723      0.62546      0.18779    0.00052505      0.62493
_SET1_   BSDC1              1   32830704   32860062     18      12  293723     -0.24337       0.5304    0.00052505      -0.2439
_SET1_   SYNC               1   33145507   33168361     51       4  293723     -0.75414      0.67427    0.00052505     -0.75467
_SET1_   YARS               1   33240840   33283633     77      10  293723      0.22949      0.24275    0.00052505      0.22897
_SET1_   S100PBP            1   33282368   33324480     61      11  293723      0.42282      0.19832    0.00052505       0.4223
_SET1_   FNDC5              1   33327869   33338093     12       4  293723      0.53712       0.1862    0.00052505       0.5366
_SET1_   HPCA               1   33351688   33360247     17       7  293723       1.4704     0.039244    0.00052505       1.4699
_SET1_   TMEM54             1   33360196   33367041     10       3  293723       1.3269     0.059941    0.00052505       1.3264
_SET1_   TRIM62             1   33611000   33647671     75       5  293723     -0.93083      0.66308    0.00052505     -0.93136
_SET1_   PHC2               1   33789224   33841194    145      19  293723     -0.56859      0.51076    0.00052505     -0.56911
_SET1_   CSMD2              1   33979609   34631443   1818     169  293723     -0.43976       0.1886    0.00052505     -0.44029
_SET1_   SMIM12             1   35315963   35325417     27      10  293723      0.40905      0.20719    0.00052505      0.40852
_SET1_   SFPQ               1   35641981   35658766     22       2  293723        2.033     0.011356    0.00052505       2.0325
_SET1_   ZMYM4              1   35734444   35887545    196      16  293723    -0.011135       0.3593    0.00052505     -0.01166
_SET1_   KIAA0319L          1   35899091   36023037    137      15  293723     -0.99324      0.73218    0.00052505     -0.99377
_SET1_   AGO3               1   36396364   36522360    100      11  293723      0.25815      0.26035    0.00052505      0.25763
_SET1_   STK40              1   36805225   36851525     60       8  293723        1.356     0.036057    0.00052505       1.3555
_SET1_   ZC3H12A            1   37940119   37949978     14       5  293723      0.77751      0.12446    0.00052505      0.77699
_SET1_   MEAF6              1   37955561   37980420     77      14  293723       1.3275     0.036815    0.00052505        1.327
_SET1_   DNALI1             1   38022520   38032458     31       8  293723       2.1281    0.0065434    0.00052505       2.1276
_SET1_   GNL2               1   38032413   38061586     66      11  293723        1.548      0.02224    0.00052505       1.5475
_SET1_   C1orf109           1   38147242   38158007     40       5  293723     -0.13986      0.36543    0.00052505     -0.14038
_SET1_   EPHA10             1   38181646   38230824    193      22  293723      0.25094      0.20008    0.00052505      0.25042
_SET1_   MANEAL             1   38259721   38267278     10       5  293723     -0.61682      0.62573    0.00052505     -0.61735
_SET1_   FHL3               1   38462439   38471199     15       8  293723      0.68597      0.14872    0.00052505      0.68544
_SET1_   UTP11L             1   38478384   38490497     21       9  293723       1.3027     0.051694    0.00052505       1.3022
_SET1_   POU3F1             1   38509523   38512450      2       1  293723     -0.38172      0.64067    0.00052505     -0.38225
_SET1_   AKIRIN1            1   39456916   39471737     51       6  293723       1.0125     0.064559    0.00052505        1.012
_SET1_   MACF1              1   39549839   39952810    804      31  293723       -1.621      0.77445    0.00052505      -1.6216
_SET1_   MFSD2A             1   40420784   40435630     17       9  293723     -0.58503      0.59911    0.00052505     -0.58556
_SET1_   RLF                1   40627041   40706593    101      18  293723     -0.92222      0.68688    0.00052505     -0.92275
_SET1_   ZMPSTE24           1   40723722   40759856     42      11  293723     -0.31115      0.46809    0.00052505     -0.31168
_SET1_   COL9A2             1   40766162   40782939     65      11  293723      0.44066      0.21342    0.00052505      0.44014
_SET1_   EXO5               1   40974391   40982228     31       8  293723       1.2561     0.049854    0.00052505       1.2556
_SET1_   HIVEP3             1   41972036   42501596   1303      58  293723      -1.1856      0.51259    0.00052505      -1.1861
_SET1_   RIMKLA             1   42846468   42889900    142       9  293723        1.165     0.039658    0.00052505       1.1645
_SET1_   SLC2A1             1   43391046   43424847    123      17  293723      -1.3799      0.80954    0.00052505      -1.3804
_SET1_   TIE1               1   43766566   43788781     32       5  293723       3.5661   2.6716e-05    0.00052505       3.5656
_SET1_   PTPRF              1   43991708   44089343    235      18  293723       5.5219   3.5481e-10    0.00052505       5.5213
_SET1_   ATP6V0B            1   44440118   44443972      9       4  293723       4.7887   2.2107e-07    0.00052505       4.7882
_SET1_   B4GALT2            1   44444874   44456843     19       5  293723       2.9926   0.00041864    0.00052505       2.9921
_SET1_   DMAP1              1   44679104   44686351     12       5  293723       2.5768    0.0016243    0.00052505       2.5762
_SET1_   RPS8               1   45241213   45244427      5       3  293723      0.70279      0.18044    0.00052505      0.70226
_SET1_   EIF2B3             1   45316194   45452394    331      12  293723      0.60145     0.098972    0.00052505      0.60092
_SET1_   HECTD3             1   45468220   45477027     21       4  293723       0.9541     0.091646    0.00052505      0.95358
_SET1_   MUTYH              1   45794914   45806142     14       6  293723    -0.088325      0.41895    0.00052505     -0.08885
_SET1_   AKR1A1             1   46016455   46035723     38       6  293723      0.17076      0.25376    0.00052505      0.17024
_SET1_   TMEM69             1   46153847   46160110     11       2  293723       2.2398    0.0040261    0.00052505       2.2393
_SET1_   IPP                1   46159996   46216485    112       7  293723       2.3155    0.0020206    0.00052505        2.315
_SET1_   MAST2              1   46269269   46501796    465      15  293723       2.4559   0.00056435    0.00052505       2.4554
_SET1_   PIK3R3             1   46505812   46642167    230      18  293723       2.4495    0.0010137    0.00052505        2.449
_SET1_   LRRC41             1   46744072   46769038     22       8  293723     -0.10908      0.41119    0.00052505      -0.1096
_SET1_   EFCAB14            1   47140831   47184792     81       7  293723     0.018126      0.28886    0.00052505     0.017601
_SET1_   CMPK1              1   47799469   47844511    129      13  293723     -0.52996      0.49335    0.00052505     -0.53049
_SET1_   RNF11              1   51701945   51739119     40       7  293723       0.8078      0.13837    0.00052505      0.80728
_SET1_   OSBPL9             1   52082546   52254891    257      18  293723      -0.6251      0.55344    0.00052505     -0.62562
_SET1_   RAB3B              1   52373628   52456436    164      21  293723       2.2398    0.0030116    0.00052505       2.2393
_SET1_   BTF3L4             1   52521857   52556388     46       9  293723      0.72961      0.15595    0.00052505      0.72908
_SET1_   ZYG11B             1   53192126   53293014    283      16  293723      -1.2958      0.73927    0.00052505      -1.2963
_SET1_   C1orf123           1   53679771   53686289     10       2  293723       3.3093   0.00010591    0.00052505       3.3088
_SET1_   MAGOH              1   53692564   53704282     22       5  293723       3.3859   7.0633e-05    0.00052505       3.3853
_SET1_   GLIS1              1   53971904   54203748    614      39  293723     -0.63651      0.43607    0.00052505     -0.63703
_SET1_   HSPB11             1   54387234   54411975     40       5  293723       1.4141     0.038381    0.00052505       1.4135
_SET1_   TCEANC2            1   54519274   54565416     89      13  293723      -0.5699      0.56593    0.00052505     -0.57042
_SET1_   MRPL37             1   54665840   54691407     70      12  293723      -1.0216      0.71394    0.00052505      -1.0222
_SET1_   PARS2              1   55222571   55230226     26       6  293723     -0.96514      0.70429    0.00052505     -0.96567
_SET1_   DHCR24             1   55315300   55352921    140      18  293723     -0.49829      0.48934    0.00052505     -0.49882
_SET1_   PCSK9              1   55505149   55530526    110      22  293723     -0.34252      0.43863    0.00052505     -0.34304
_SET1_   PRKAA2             1   57110990   57181008    259      14  293723      0.76978     0.075893    0.00052505      0.76926
_SET1_   MYSM1              1   59120411   59165747    172      12  293723      0.22923       0.1984    0.00052505      0.22871
_SET1_   JUN                1   59246463   59249785      2       1  293723     -0.79036      0.75689    0.00052505     -0.79088
_SET1_   AK4                1   65613232   65697828    186      17  293723     -0.26474      0.38414    0.00052505     -0.26526
_SET1_   DNAJC6             1   65720133   65881552    413      31  293723      -1.4039      0.74992    0.00052505      -1.4045
_SET1_   PDE4B              1   66258193   66840262   1444      82  293723       3.4001   2.1169e-06    0.00052505       3.3995
_SET1_   SGIP1              1   66999066   67210768    734      27  293723       1.3918     0.010726    0.00052505       1.3912
_SET1_   SERBP1             1   67873493   67896123     24       7  293723       1.6136     0.022516    0.00052505       1.6131
_SET1_   GADD45A            1   68150860   68154021      7       2  293723       -1.961      0.94393    0.00052505      -1.9615
_SET1_   LRRC7              1   70033230   70589171   1591      70  293723     -0.26199      0.15734    0.00052505     -0.26251
_SET1_   HHLA3              1   70820493   70833706     25       6  293723       3.3814   8.0787e-05    0.00052505       3.3809
_SET1_   CTH                1   70876901   70905534     76      19  293723      0.85384      0.09897    0.00052505      0.85332
_SET1_   PTGER3             1   71318036   71513497    584      45  293723       2.7816   0.00017035    0.00052505       2.7811
_SET1_   NEGR1              1   71868625   72748533   1778      83  293723       4.2399   1.0961e-08    0.00052505       4.2393
_SET1_   LRRIQ3             1   74491699   74663871    303      16  293723       3.2365   4.6343e-05    0.00052505       3.2359
_SET1_   TYW3               1   75198836   75232361    117      16  293723       3.2216   9.7751e-05    0.00052505        3.221
_SET1_   RABGGTB            1   76251879   76260775     19       6  293723     -0.84949      0.67997    0.00052505     -0.85001
_SET1_   PIGK               1   77554666   77685132    380      22  293723     -0.44024      0.41905    0.00052505     -0.44077
_SET1_   AK5                1   77747662   78025654   1001      72  293723       1.1228     0.018784    0.00052505       1.1223
_SET1_   NEXN               1   78354200   78412009     98      17  293723      0.94865     0.091346    0.00052505      0.94813
_SET1_   GIPC2              1   78510646   78604129    251      27  293723       4.0861   1.5325e-06    0.00052505       4.0856
_SET1_   TTLL7              1   84335057   84464850    335      15  293723      0.32715      0.15744    0.00052505      0.32663
_SET1_   PRKACB             1   84543745   84704181    222      20  293723     0.077416      0.24153    0.00052505     0.076891
_SET1_   CTBS               1   85018804   85048039     80      15  293723      -1.6468      0.89094    0.00052505      -1.6473
_SET1_   WDR63              1   85527993   85598821    245      33  293723      0.32618      0.17603    0.00052505      0.32566
_SET1_   SYDE2              1   85623356   85667292    123      14  293723    -0.065408      0.33947    0.00052505    -0.065933
_SET1_   C1orf52            1   85715636   85725355     30       9  293723     -0.78796      0.65118    0.00052505     -0.78849
_SET1_   HS2ST1             1   87380335   87575681    425      15  293723      -1.2754      0.72146    0.00052505      -1.2759
_SET1_   LMO4               1   87794151   87814606     41      12  293723      -0.5106      0.58751    0.00052505     -0.51113
_SET1_   CCBL2              1   89401456   89458643    111      10  293723     0.086219      0.25491    0.00052505     0.085694
_SET1_   ZNF326             1   90460678   90494101     48      13  293723     -0.82174      0.67236    0.00052505     -0.82227
_SET1_   HFM1               1   91726323   91870426    331      21  293723      -1.2174      0.71245    0.00052505       -1.218
_SET1_   CDC7               1   91966338   91991321     49      10  293723      -2.2701      0.96652    0.00052505      -2.2706
_SET1_   RPAP2              1   92764522   92853732    126      17  293723       1.8023     0.010277    0.00052505       1.8018
_SET1_   DR1                1   93811478   93828149     30       7  293723       3.7461   1.6657e-05    0.00052505       3.7456
_SET1_   DNTTIP2            1   94335014   94345474     47       9  293723       2.2526    0.0034662    0.00052505       2.2521
_SET1_   SLC44A3            1   95285898   95360803    306      46  293723      -0.7086       0.5364    0.00052505     -0.70913
_SET1_   CNN3               1   95362507   95392735    117      27  293723     -0.96085      0.69785    0.00052505     -0.96138
_SET1_   ALG14              1   95448279   95538512    239      26  293723     -0.86658      0.62372    0.00052505      -0.8671
_SET1_   PTBP2              1   97187161   97280605    181      16  293723     -0.68609      0.53751    0.00052505     -0.68661
_SET1_   DPYD               1   97543299   98386615   2154     121  293723       2.6583   1.7793e-05    0.00052505       2.6578
_SET1_   SNX7               1   99127236   99226056    310      17  293723     -0.27957      0.34311    0.00052505      -0.2801
_SET1_   LPPR5              1   99355801   99470449    452      46  293723     -0.43967       0.4037    0.00052505     -0.44019
_SET1_   LPPR4              1   99729848   99775140    127      20  293723      -1.0066      0.69889    0.00052505      -1.0072
_SET1_   DPH5               1  101455179  101491365     43       6  293723     -0.98886      0.70995    0.00052505     -0.98939
_SET1_   OLFM3              1  102268126  102462790    697      71  293723      -1.9118      0.85536    0.00052505      -1.9123
_SET1_   NTNG1              1  107682540  108024477    770      65  293723     -0.76472      0.46767    0.00052505     -0.76524
_SET1_   TAF13              1  109606998  109618624     36       9  293723      0.41064      0.20902    0.00052505      0.41012
_SET1_   SARS               1  109756515  109780804     43      12  293723     -0.88998      0.68346    0.00052505     -0.89051
_SET1_   CYB561D1           1  110036658  110043063      9       3  293723       3.2957   0.00011909    0.00052505       3.2952
_SET1_   AMIGO1             1  110049446  110052336      3       2  293723       2.7654    0.0011479    0.00052505       2.7648
_SET1_   GNAI3              1  110091186  110138465     70      13  293723      0.82347      0.10527    0.00052505      0.82294
_SET1_   AHCYL1             1  110527387  110566364     38      10  293723       2.4765    0.0023783    0.00052505       2.4759
_SET1_   RBM15              1  110881945  110889303     10       4  293723       1.5762      0.02524    0.00052505       1.5757
_SET1_   CD53               1  111413821  111442558     90      13  293723      -1.3926      0.81152    0.00052505      -1.3931
_SET1_   DRAM2              1  111659954  111682838     58       9  293723      0.31474      0.22815    0.00052505      0.31422
_SET1_   MOV10              1  113217048  113243368     46       8  293723       1.4938     0.025123    0.00052505       1.4933
_SET1_   RHOC               1  113243749  113250025     16       5  293723     0.093963      0.31432    0.00052505     0.093438
_SET1_   PPM1J              1  113252616  113257950     10       5  293723     -0.75144      0.66206    0.00052505     -0.75197
_SET1_   AP4B1              1  114437370  114447741     17       6  293723       0.5989       0.1643    0.00052505      0.59838
_SET1_   SYT6               1  114631914  114696472    257      51  293723     -0.65749      0.52132    0.00052505     -0.65802
_SET1_   DENND2C            1  115127155  115212732    179      20  293723    -0.081435      0.33362    0.00052505     -0.08196
_SET1_   CSDE1              1  115259534  115300671     75      11  293723       2.2036    0.0039481    0.00052505        2.203
_SET1_   TSHB               1  115572445  115576930     22       3  293723      0.74224      0.11191    0.00052505      0.74171
_SET1_   TSPAN2             1  115590632  115632121    155      23  293723      0.47692      0.15122    0.00052505      0.47639
_SET1_   VANGL1             1  116184574  116240845    189      32  293723      -2.0886       0.9366    0.00052505      -2.0891
_SET1_   NHLH2              1  116378998  116383747      8       4  293723    -0.075276      0.40158    0.00052505    -0.075801
_SET1_   PTGFRN             1  117452689  117532972    224      25  293723       0.6474      0.11281    0.00052505      0.64687
_SET1_   TTF2               1  117602910  117645492     95      20  293723     -0.14211      0.38339    0.00052505     -0.14264
_SET1_   VTCN1              1  117686209  117753582    186      26  293723       1.7166     0.012491    0.00052505       1.7161
_SET1_   MAN1A2             1  117910085  118068320    422      22  293723        1.503      0.01343    0.00052505       1.5024
_SET1_   SPAG17             1  118496288  118727848    406      19  293723     -0.63494      0.48615    0.00052505     -0.63547
_SET1_   PHGDH              1  120254419  120286849     77      19  293723     -0.75389      0.61147    0.00052505     -0.75441
_SET1_   PDE4DIP            1  144851424  145076186     11       4  293723     -0.16802      0.43379    0.00052505     -0.16854
_SET1_   POLR3GL            1  145456236  145476081     13       8  293723       1.8779     0.015542    0.00052505       1.8774
_SET1_   ANKRD35            1  145549209  145568526     45       7  293723      -1.2726      0.77936    0.00052505      -1.2731
_SET1_   GPR89A             1  145764595  145827103      7       2  293723       1.8892     0.012577    0.00052505       1.8887
_SET1_   PRKAB2             1  146626685  146644168     60      10  293723      0.15628      0.27156    0.00052505      0.15576
_SET1_   ACP6               1  147119168  147142634     72      11  293723       1.3954     0.030965    0.00052505       1.3949
_SET1_   PLEKHO1            1  150122170  150131825     17       5  293723      0.97902     0.093913    0.00052505       0.9785
_SET1_   ANP32E             1  150190717  150208504     23       5  293723      -1.3505      0.82202    0.00052505       -1.351
_SET1_   CA14               1  150229554  150237478      6       3  293723     0.066469      0.36725    0.00052505     0.065944
_SET1_   APH1A              1  150237799  150241609      2       1  293723     -0.31043      0.52627    0.00052505     -0.31096
_SET1_   C1orf54            1  150244687  150253335     16       5  293723      0.47158      0.19164    0.00052505      0.47105
_SET1_   TARS2              1  150459840  150480085     62       8  293723      0.20785      0.23651    0.00052505      0.20733
_SET1_   CTSK               1  150768684  150780917     11       4  293723     -0.31475      0.47427    0.00052505     -0.31527
_SET1_   ARNT               1  150782181  150849244    102      12  293723     -0.33451      0.42954    0.00052505     -0.33504
_SET1_   SETDB1             1  150898815  150937389     71      13  293723      0.19344       0.2576    0.00052505      0.19292
_SET1_   CDC42SE1           1  151023447  151032125     13       6  293723       2.7071    0.0014405    0.00052505       2.7066
_SET1_   PSMD4              1  151227176  151239955     18       5  293723     -0.33758      0.48286    0.00052505      -0.3381
_SET1_   ZNF687             1  151254094  151264381      8       3  293723      0.44461       0.2165    0.00052505      0.44408
_SET1_   RFX5               1  151313116  151319785      5       3  293723      0.58472      0.18862    0.00052505       0.5842
_SET1_   POGZ               1  151375200  151445753     90       6  293723       1.3052     0.038386    0.00052505       1.3047
_SET1_   SNX27              1  151584454  151671559    108      14  293723       1.1411     0.048615    0.00052505       1.1406
_SET1_   TDRKH              1  151742741  151763052     60       5  293723       1.7477     0.010918    0.00052505       1.7472
_SET1_   THEM4              1  151843342  151882361     87       8  293723      -1.2915      0.79468    0.00052505      -1.2921
_SET1_   S100A10            1  151955386  151966714     17       4  293723      0.39227      0.21898    0.00052505      0.39174
_SET1_   CHTOP              1  153606458  153618782     29       4  293723      -1.6851      0.88658    0.00052505      -1.6857
_SET1_   SLC27A3            1  153746830  153752633      6       3  293723     -0.74224      0.67383    0.00052505     -0.74276
_SET1_   DENND4B            1  153901977  153919162     22       5  293723        2.535    0.0015992    0.00052505       2.5345
_SET1_   RPS27              1  153963239  153964631      2       1  293723      0.38486      0.33484    0.00052505      0.38433
_SET1_   TPM3               1  154127780  154164611     56      10  293723      0.18205      0.26019    0.00052505      0.18153
